CustomerID,CustomerName,Gender,Age,Occupation,AnnualIncome,State,City,CustomerSince
CUST112322,Tarun Trivedi,Male,30,Self Employed,852000.00,Tamil Nadu,Coimbatore,10-06-2015
CUST112323,Shweta Thakur,Female,46,Student,60000.00,Kerala,Thiruvananthapuram,23-08-2012
CUST112324,Divya Mehta,Female,27,Salaried - Private,708000.00,Bihar,Patna,18-05-2011
CUST112325,Kiran Menon,Male,40,Salaried - Government,832000.00,Karnataka,Mysuru,23-02-2012
CUST112326,Neha Kumar,Female,30,Professional (Doctor/Lawyer/CA),3026000.00,Rajasthan,Jaipur,26-03-2021
CUST112327,Jyoti Chopra,Female,37,Salaried - Government,581000.00,Uttar Pradesh,Lucknow,07-07-2025
CUST112328,Rakesh Bhatt,Male,23,Salaried - Government,323000.00,Haryana,Panipat,26-09-2024
CUST112329,Snehal Rastogi,Female,18,Homemaker,129000.00,Gujarat,Vadodara,25-02-2015
CUST112330,Sonia Rastogi,Female,18,Retired,230000.00,Karnataka,Hubli,02-11-2024
CUST112331,Rohit Chopra,Male,55,Self Employed,575000.00,Telangana,Nizamabad,31-12-2013
CUST112332,Priya Dubey,Female,32,Salaried - Government,898000.00,Tamil Nadu,Coimbatore,02-01-2008
CUST112333,Ashok Gupta,Male,58,Homemaker,64000.00,Uttar Pradesh,Noida,15-07-2021
CUST112334,Vikram Verma,Male,65,Salaried - Private,809000.00,Gujarat,Surat,07-02-2007
CUST112335,Manish Kumar,Male,45,Student,60000.00,West Bengal,Howrah,01-09-2017
CUST112336,Sunil Rastogi,Male,47,Professional (Doctor/Lawyer/CA),842000.00,Tamil Nadu,Coimbatore,15-08-2021
CUST112337,Anita Kumar,Female,35,Professional (Doctor/Lawyer/CA),479000.00,Tamil Nadu,Trichy,25-08-2017
CUST112338,Simran Patel,Female,41,Business Owner,960000.00,Madhya Pradesh,Jabalpur,16-02-2016
CUST112339,Manisha Menon,Female,43,Self Employed,372000.00,Gujarat,Ahmedabad,10-07-2024
CUST112340,Sandeep Singh,Male,43,Farmer,247000.00,Madhya Pradesh,Bhopal,24-09-2025
CUST112341,Suresh Kapoor,Male,35,Business Owner,554000.00,Bihar,Gaya,19-05-2015
CUST112342,Sunil Chatterjee,Male,29,Self Employed,403000.00,Odisha,Puri,10-06-2026
CUST112343,Vikram Menon,Male,39,Salaried - Private,757000.00,Tamil Nadu,Trichy,26-01-2006
CUST112344,Vikram Yadav,Male,49,Salaried - Government,483000.00,Bihar,Patna,13-12-2008
CUST112345,Nitin Kumar,Male,58,Student,60000.00,Bihar,Gaya,28-08-2009
CUST112346,Ashish Desai,Male,34,Salaried - Private,0.00,Haryana,Faridabad,07-06-2014
CUST112347,Nidhi Pandey,Female,39,Salaried - Private,658000.00,West Bengal,Siliguri,28-10-2006
CUST112348,Suresh Kapoor,Male,42,Business Owner,552000.00,Madhya Pradesh,Bhopal,15-08-2020
CUST112349,Swati Sinha,Female,42,Salaried - Government,716000.00,Odisha,Bhubaneswar,01-05-2011
CUST112350,Kirti Trivedi,Female,28,Retired,512000.00,Rajasthan,Udaipur,19-03-2007
CUST112351,Neha Iyer,Female,57,Salaried - Private,595000.00,Madhya Pradesh,Gwalior,07-10-2009
CUST112352,Vijay Gupta,Male,45,Salaried - Government,531000.00,Gujarat,Surat,26-06-2010
CUST112353,Sunil Thakur,Male,44,Salaried - Private,1476000.00,Telangana,Nizamabad,28-01-2011
CUST112354,Megha Pandey,Female,31,Professional (Doctor/Lawyer/CA),620000.00,Delhi,Dwarka,05-11-2016
CUST112355,Suman Singh,Female,26,Professional (Doctor/Lawyer/CA),434000.00,Punjab,Jalandhar,09-10-2007
CUST112356,Sanjay Ghosh,Male,48,Salaried - Private,402000.00,Karnataka,Mangaluru,15-01-2020
CUST112357,Usha Singh,Female,35,Salaried - Private,390000.00,Kerala,Kochi,23-08-2015
CUST112358,Rohit Chopra,Male,33,Freelancer,600000.00,Madhya Pradesh,Jabalpur,28-04-2019
CUST112359,Ashish Verma,Male,39,Self Employed,241000.00,Haryana,Panipat,15-05-2016
CUST112360,Sneha Singh,Female,52,Self Employed,1139000.00,Madhya Pradesh,Indore,09-10-2025
CUST112361,Manish Iyer,Male,37,Salaried - Government,362000.00,Uttar Pradesh,Noida,26-03-2021
CUST112362,Tanvi Mehta,Female,0,Homemaker,113000.00,West Bengal,Durgapur,08-12-2014
CUST112363,Sandeep Banerjee,Male,48,Self Employed,1344000.00,Uttar Pradesh,Lucknow,31-05-2019
CUST112364,Shalini Ghosh,Female,52,Salaried - Private,596000.00,Kerala,Thiruvananthapuram,14-05-2015
CUST112365,Nitin Sharma,Male,52,Self Employed,555000.00,Telangana,Karimnagar,23-05-2018
CUST112366,Varun Tiwari,Male,54,Salaried - Government,648000.00,Tamil Nadu,Chennai,28-01-2020
CUST112367,Yogesh Choudhury,Male,18,Salaried - Government,866000.00,Karnataka,Mysuru,06-09-2016
CUST112368,Kavita Iyer,Female,24,Freelancer,439000.00,Gujarat,Surat,08-10-2015
CUST112369,Manisha Joshi,Female,18,Homemaker,107000.00,Maharashtra,Pune,06-12-2018
CUST112370,Shweta Chopra,Female,45,Retired,132000.00,Karnataka,Bengaluru,13-01-2022
CUST112371,Tarun Bhatt,Male,31,Self Employed,766000.00,Madhya Pradesh,Gwalior,09-03-2010
CUST112372,Geeta Mehta,Female,42,Freelancer,1227000.00,Telangana,Hyderabad,04-07-2006
CUST112373,Manoj Rastogi,Male,25,Retired,365000.00,Haryana,Panipat,28-07-2024
CUST112374,Kavita Choudhury,Female,22,Homemaker,60000.00,Telangana,Hyderabad,14-02-2024
CUST112375,Sunita Das,Female,50,Salaried - Private,473000.00,West Bengal,Howrah,13-09-2014
CUST112376,Jyoti Agarwal,Female,35,Homemaker,231000.00,Kerala,Kozhikode,18-01-2023
CUST112377,Rekha Nair,Female,47,Self Employed,1393000.00,Uttar Pradesh,Kanpur,08-01-2017
CUST112378,Ashok Kapoor,Male,64,Freelancer,611000.00,Punjab,Jalandhar,07-03-2021
CUST112379,Nitin Verma,Male,57,Salaried - Private,817000.00,Odisha,Puri,21-08-2006
CUST112380,Anita Kapoor,Female,69,Salaried - Private,761000.00,Madhya Pradesh,Bhopal,07-07-2005
CUST112381,Kavita Saxena,Female,43,Freelancer,129000.00,Kerala,Thiruvananthapuram,07-02-2006
CUST112382,Abhishek Jain,Male,20,Retired,821000.00,Telangana,Karimnagar,08-05-2017
CUST112383,Manish Menon,Male,42,Farmer,211000.00,Haryana,Ambala,02-09-2025
CUST112384,Arun Pandey,Male,48,Homemaker,0.00,Delhi,New Delhi,09-10-2009
CUST112385,Ravi Das,Male,51,Business Owner,538000.00,Odisha,Cuttack,23-09-2006
CUST112386,Meena Shah,Female,46,Business Owner,1593000.00,Punjab,Jalandhar,02-04-2009
CUST112387,Geeta Nair,Female,40,,1310000.00,Bihar,Patna,04-04-2012
CUST112388,Vikram Desai,Male,43,Student,60000.00,Karnataka,Mysuru,27-05-2019
CUST112389,Anil Reddy,Male,54,Salaried - Government,354000.00,Odisha,Bhubaneswar,09-06-2019
CUST112390,Anjali Reddy,Female,31,Salaried - Government,631000.00,Maharashtra,Nagpur,27-05-2007
CUST112391,Nidhi Joshi,Female,63,Salaried - Private,1822000.00,Maharashtra,Nashik,24-03-2026
CUST112392,Meena Chauhan,Female,43,Homemaker,62000.00,Kerala,Kozhikode,14-08-2008
CUST112393,Arun Jain,Male,41,Salaried - Government,985000.00,Maharashtra,Nashik,01-08-2020
CUST112394,Manish Agarwal,Male,63,Business Owner,1413000.00,Maharashtra,Nashik,08-02-2007
CUST112395,Aarti Kumar,Female,57,Retired,451000.00,Maharashtra,Nashik,26-09-2019
CUST112396,Aarti Mishra,Female,26,Salaried - Government,1352000.00,Tamil Nadu,Madurai,08-11-2022
CUST112397,Suresh Kapoor,Male,71,Homemaker,60000.00,West Bengal,Siliguri,06-09-2015
CUST112398,Nidhi Joshi,Female,34,Salaried - Government,677000.00,Haryana,Ambala,28-10-2022
CUST112399,Tarun Ghosh,Male,46,Student,60000.00,Gujarat,Ahmedabad,26-05-2007
CUST112400,Pooja Choudhury,Female,38,Self Employed,781000.00,Telangana,Warangal,30-04-2016
CUST112401,Ajay Yadav,Male,18,Salaried - Private,0.00,Maharashtra,Mumbai,04-04-2009
CUST112402,Suresh Trivedi,Male,36,Salaried - Government,1097000.00,Bihar,Muzaffarpur,08-05-2026
CUST112403,Siddharth Saxena,Male,26,Salaried - Private,422000.00,Punjab,Amritsar,29-03-2017
CUST112404,Rekha Thakur,Female,37,Salaried - Private,1249000.00,Rajasthan,Jaipur,16-07-2025
CUST112405,Rajesh Rastogi,Male,51,Self Employed,315000.00,Maharashtra,Nashik,31-01-2019
CUST112406,Kalpana Sinha,Female,19,Professional (Doctor/Lawyer/CA),935000.00,Bihar,Patna,19-04-2010
CUST112407,Rahul Bansal,Male,50,Salaried - Private,438000.00,Gujarat,Surat,09-09-2011
CUST112408,Prakash Saxena,Male,37,Freelancer,554000.00,Madhya Pradesh,Indore,27-09-2014
CUST112409,Radhika Verma,Female,43,Salaried - Private,1275000.00,Kerala,Thrissur,27-02-2006
CUST112410,Anita Kumar,Female,47,Salaried - Private,278000.00,Telangana,Karimnagar,16-04-2010
CUST112411,Ritu Iyer,Female,46,Salaried - Private,595000.00,Tamil Nadu,Chennai,20-07-2013
CUST112412,Payal Bhatt,Female,28,Self Employed,1146000.00,Punjab,Ludhiana,28-05-2025
CUST112413,Manisha Patel,Female,55,Salaried - Private,252000.00,Gujarat,Ahmedabad,05-10-2007
CUST112414,Tanvi Mukherjee,Female,36,Salaried - Private,329000.00,West Bengal,Siliguri,07-02-2005
CUST112415,Vinod Trivedi,Male,54,Salaried - Private,615000.00,Punjab,Ludhiana,22-06-2021
CUST112416,Sunita Bhatt,Female,56,Freelancer,366000.00,Telangana,Karimnagar,30-03-2016
CUST112417,Ramesh Mukherjee,Male,45,Homemaker,60000.00,Maharashtra,Nashik,19-06-2014
CUST112418,Kiran Ghosh,Male,29,Retired,334000.00,Uttar Pradesh,Lucknow,29-04-2026
CUST112419,Suresh Rao,Male,0,Salaried - Private,999000.00,Telangana,Nizamabad,31-01-2010
CUST112420,Ramesh Iyer,Male,37,Business Owner,433000.00,Madhya Pradesh,Bhopal,10-12-2017
CUST112421,Simran Sharma,Female,53,Self Employed,878000.00,Odisha,Cuttack,12-08-2020
CUST112422,Sameer Choudhury,Male,48,Salaried - Private,960000.00,Telangana,Nizamabad,17-06-2007
CUST112423,Nisha Shah,Female,31,Salaried - Private,422000.00,Madhya Pradesh,Bhopal,28-05-2026
CUST112424,Kirti Reddy,Female,65,Salaried - Private,939000.00,Punjab,Jalandhar,04-09-2016
CUST112425,Kalpana Rao,Female,18,Professional (Doctor/Lawyer/CA),2421000.00,Haryana,Gurugram,02-09-2005
CUST112426,Manish Das,Male,29,Salaried - Government,634000.00,Rajasthan,Jaipur,19-11-2023
CUST112427,Ashok Banerjee,Male,49,Salaried - Private,981000.00,Rajasthan,Jodhpur,17-02-2014
CUST112428,Ritu Verma,Female,41,Salaried - Private,385000.00,Madhya Pradesh,Indore,11-06-2016
CUST112429,Sandeep Iyer,Male,19,Professional (Doctor/Lawyer/CA),3021000.00,Odisha,Puri,19-11-2013
CUST112430,Manisha Kapoor,Female,27,Salaried - Private,826000.00,Madhya Pradesh,Bhopal,24-11-2007
CUST112431,Sonia Agarwal,Female,45,Salaried - Government,598000.00,Haryana,Panipat,28-04-2021
CUST112432,Anjali Yadav,Female,19,Self Employed,572000.00,Tamil Nadu,Madurai,14-09-2022
CUST112433,Shalini Gupta,Female,58,Homemaker,60000.00,Karnataka,Mangaluru,20-02-2015
CUST112434,Nisha Ghosh,Female,30,Self Employed,1816000.00,Rajasthan,Jaipur,19-12-2025
CUST112435,Meena Rastogi,Female,40,Retired,283000.00,Bihar,Muzaffarpur,17-03-2012
CUST112436,Simran Iyer,Female,0,Salaried - Private,781000.00,Telangana,Hyderabad,25-10-2018
CUST112437,Vishal Banerjee,Male,18,Salaried - Private,1030000.00,Telangana,Karimnagar,10-06-2016
CUST112438,Nidhi Mishra,Female,0,Professional (Doctor/Lawyer/CA),480000.00,Delhi,Rohini,03-11-2012
CUST112439,Sneha Rao,Female,46,Freelancer,920000.00,Telangana,Hyderabad,24-10-2014
CUST112440,Vikram Patel,Male,70,Self Employed,829000.00,Tamil Nadu,Trichy,13-01-2026
CUST112441,Sandeep Mukherjee,Male,68,Student,60000.00,Madhya Pradesh,Indore,22-09-2021
CUST112442,Amit Banerjee,Male,28,Salaried - Government,298000.00,Uttar Pradesh,Lucknow,03-06-2008
CUST112443,Sanjay Yadav,Male,32,Salaried - Government,367000.00,Telangana,Warangal,25-08-2016
CUST112444,Ravi Reddy,Male,44,Retired,240000.00,Bihar,Bhagalpur,27-01-2019
CUST112445,Nitin Kumar,Male,44,Homemaker,82000.00,Delhi,New Delhi,12-09-2007
CUST112446,Preeti Dubey,Female,45,Salaried - Government,1155000.00,Bihar,Muzaffarpur,02-05-2026
CUST112447,Nitin Chopra,Male,64,Business Owner,1062000.00,Odisha,Rourkela,21-04-2009
CUST112448,Suman Banerjee,Female,20,Salaried - Private,1204000.00,Bihar,Bhagalpur,09-10-2008
CUST112449,Varun Dubey,Male,18,Student,60000.00,Rajasthan,Jaipur,28-07-2006
CUST112450,Rahul Banerjee,Male,40,Self Employed,2350000.00,Odisha,Cuttack,16-01-2010
CUST112451,Karan Gupta,Male,45,Salaried - Government,1001000.00,Haryana,Ambala,09-06-2018
CUST112452,Kalpana Iyer,Female,46,Student,60000.00,Madhya Pradesh,Jabalpur,09-02-2005
CUST112453,Sarika Trivedi,Female,42,Salaried - Private,463000.00,Gujarat,Surat,07-11-2006
CUST112454,Pooja Malhotra,Female,21,Salaried - Government,937000.00,Gujarat,Ahmedabad,22-11-2008
CUST112455,Sunita Verma,Female,36,Business Owner,542000.00,Tamil Nadu,Coimbatore,20-08-2015
CUST112456,Sandeep Nair,Male,44,Business Owner,393000.00,Bihar,Patna,05-02-2010
CUST112457,Abhishek Pandey,Male,40,Student,60000.00,Haryana,Gurugram,19-08-2015
CUST112458,Vikram Dubey,Male,19,Salaried - Private,363000.00,Maharashtra,Mumbai,13-09-2012
CUST112459,Preeti Nair,Female,51,Homemaker,76000.00,Rajasthan,Kota,21-09-2006
CUST112460,Rajesh Chopra,Male,35,Self Employed,0.00,Haryana,Panipat,02-07-2025
CUST112461,Karan Sinha,Male,25,Salaried - Private,439000.00,Bihar,Bhagalpur,05-09-2022
CUST112462,Rajesh Reddy,Male,29,Freelancer,230000.00,Haryana,Panipat,30-04-2025
CUST112463,Harish Patel,Male,19,Salaried - Private,721000.00,Uttar Pradesh,Varanasi,28-11-2020
CUST112464,Sneha Pillai,Female,24,Self Employed,1026000.00,Delhi,New Delhi,29-09-2023
CUST112465,Jyoti Kapoor,Female,49,Professional (Doctor/Lawyer/CA),1467000.00,Punjab,Jalandhar,02-09-2011
CUST112466,Shalini Pillai,Female,37,Salaried - Private,272000.00,Haryana,Ambala,01-02-2024
CUST112467,Nidhi Kapoor,Female,22,Farmer,519000.00,Delhi,Rohini,20-02-2017
CUST112468,Tanvi Menon,Female,37,Retired,665000.00,Punjab,Ludhiana,13-12-2025
CUST112469,Aarti Mishra,Female,25,Self Employed,375000.00,Gujarat,Vadodara,06-01-2016
CUST112470,Kiran Malhotra,Male,18,Self Employed,383000.00,Odisha,Rourkela,16-04-2017
CUST112471,Gaurav Reddy,Male,40,Business Owner,1057000.00,Tamil Nadu,Coimbatore,21-08-2020
CUST112472,Sandeep Mukherjee,Male,27,Salaried - Government,909000.00,Telangana,Nizamabad,16-09-2007
CUST112473,Meena Shah,Female,18,Self Employed,885000.00,Delhi,Saket,24-08-2012
CUST112474,Simran Sharma,Female,47,Salaried - Private,342000.00,West Bengal,Durgapur,30-12-2017
CUST112475,Vinod Mukherjee,Male,34,Freelancer,360000.00,Tamil Nadu,Trichy,22-11-2013
CUST112476,Anita Mukherjee,Female,37,Business Owner,1119000.00,Delhi,Dwarka,30-12-2007
CUST112477,Snehal Mukherjee,Female,31,Freelancer,952000.00,Telangana,Karimnagar,03-02-2011
CUST112478,Kalpana Kumar,Female,47,Self Employed,498000.00,Karnataka,Mangaluru,15-03-2018
CUST112479,Payal Thakur,Female,61,Salaried - Government,660000.00,Telangana,Hyderabad,14-09-2018
CUST112480,Rohit Trivedi,Male,18,Salaried - Private,686000.00,Uttar Pradesh,Kanpur,16-03-2021
CUST112481,Shweta Patel,Female,18,Freelancer,381000.00,Haryana,Ambala,27-01-2024
CUST112482,Sandeep Mukherjee,Male,44,Salaried - Private,590000.00,Tamil Nadu,Madurai,11-08-2007
CUST112483,Ritu Choudhury,Female,50,Salaried - Government,0.00,Rajasthan,Jodhpur,31-03-2015
CUST112484,Ritu Mishra,Female,50,Business Owner,1285000.00,Haryana,Gurugram,08-11-2006
CUST112485,Pooja Saxena,Female,46,Retired,360000.00,Delhi,Rohini,31-05-2010
CUST112486,Kirti Rastogi,Female,26,Self Employed,711000.00,Punjab,Jalandhar,14-02-2017
CUST112487,Ritu Yadav,Female,32,Salaried - Private,879000.00,Haryana,Panipat,03-10-2010
CUST112488,Manish Saxena,Male,42,Self Employed,1019000.00,Telangana,Nizamabad,31-05-2006
CUST112489,Kirti Sinha,Female,30,Salaried - Government,681000.00,Telangana,Nizamabad,25-03-2008
CUST112490,Sunita Nair,Female,42,Salaried - Government,620000.00,Haryana,Ambala,27-09-2025
CUST112491,Rohit Gupta,Male,38,Business Owner,1595000.00,Maharashtra,Nashik,11-09-2006
CUST112492,Vikram Patel,Male,41,Freelancer,690000.00,Maharashtra,Nagpur,14-01-2016
CUST112493,Ramesh Jain,Male,35,Retired,192000.00,Kerala,Kozhikode,28-06-2012
CUST112494,Manoj Chatterjee,Male,24,Business Owner,750000.00,Gujarat,Rajkot,06-07-2016
CUST112495,Swati Rastogi,Female,18,Professional (Doctor/Lawyer/CA),1845000.00,Uttar Pradesh,Kanpur,28-07-2012
CUST112496,Simran Patel,Female,42,Salaried - Private,2177000.00,Uttar Pradesh,Kanpur,16-06-2016
CUST112497,Sameer Rao,Male,42,Student,60000.00,Karnataka,Hubli,07-09-2013
CUST112498,Sarika Shah,Female,57,Salaried - Private,1763000.00,Punjab,Amritsar,23-10-2006
CUST112499,Nitin Shah,Male,33,Salaried - Private,2237000.00,Uttar Pradesh,Varanasi,06-05-2007
CUST112500,Aditya Malhotra,Male,26,Homemaker,60000.00,Telangana,Hyderabad,29-04-2023
CUST112501,Arun Menon,Male,30,Freelancer,227000.00,Punjab,Amritsar,10-05-2013
CUST112502,Neha Chopra,Female,53,Salaried - Government,544000.00,Madhya Pradesh,Jabalpur,23-05-2018
CUST112503,Deepa Chauhan,Female,64,Retired,362000.00,Madhya Pradesh,Bhopal,18-12-2008
CUST112504,Sunil Chauhan,Male,35,Professional (Doctor/Lawyer/CA),1295000.00,Telangana,Warangal,22-05-2026
CUST112505,Geeta Choudhury,Female,49,Professional (Doctor/Lawyer/CA),1309000.00,Punjab,Amritsar,14-02-2022
CUST112506,Amit Tiwari,Male,25,Salaried - Private,398000.00,Telangana,Nizamabad,10-03-2019
CUST112507,Snehal Rastogi,Female,36,Business Owner,799000.00,Odisha,Rourkela,10-03-2014
CUST112508,Yogesh Bansal,Male,22,Salaried - Private,584000.00,Odisha,Cuttack,23-03-2012
CUST112509,Manish Desai,Male,24,Salaried - Government,712000.00,Tamil Nadu,Madurai,15-09-2017
CUST112510,Sarika Reddy,Female,49,Salaried - Private,1042000.00,Uttar Pradesh,Varanasi,20-04-2020
CUST112511,Manoj Joshi,Male,59,Homemaker,105000.00,Tamil Nadu,Chennai,22-08-2013
CUST112512,Meena Ghosh,Female,40,Salaried - Private,576000.00,Karnataka,Hubli,07-12-2018
CUST112513,Nitin Ghosh,Male,39,Freelancer,769000.00,Uttar Pradesh,Lucknow,18-04-2012
CUST112514,Mohit Ghosh,Male,38,Retired,282000.00,Madhya Pradesh,Gwalior,26-01-2006
CUST112515,Sunil Ghosh,Male,45,Professional (Doctor/Lawyer/CA),2174000.00,Tamil Nadu,Trichy,28-04-2021
CUST112516,Manish Nair,Male,62,Self Employed,374000.00,Odisha,Bhubaneswar,19-08-2010
CUST112517,Pooja Joshi,Female,35,Self Employed,1154000.00,Tamil Nadu,Coimbatore,15-04-2023
CUST112518,Aarti Banerjee,Female,32,Salaried - Government,1025000.00,Punjab,Amritsar,11-06-2007
CUST112519,Ashok Agarwal,Male,48,Salaried - Private,488000.00,Kerala,Kochi,15-12-2005
CUST112520,Rajesh Sharma,Male,42,Freelancer,542000.00,Gujarat,Vadodara,25-03-2011
CUST112521,Vinod Trivedi,Male,18,Salaried - Private,420000.00,Telangana,Warangal,26-04-2005
CUST112522,Vikram Yadav,Male,32,,437000.00,Delhi,New Delhi,01-07-2021
CUST112523,Lakshmi Sharma,Female,40,Business Owner,1151000.00,Odisha,Cuttack,11-09-2008
CUST112524,Suresh Das,Male,52,Salaried - Government,305000.00,Bihar,Patna,26-10-2022
CUST112525,Aarti Banerjee,Female,41,Salaried - Government,326000.00,Bihar,Gaya,14-03-2009
CUST112526,Suman Joshi,Female,42,Retired,411000.00,Maharashtra,Mumbai,30-01-2014
CUST112527,Anil Rastogi,Male,32,Self Employed,564000.00,Kerala,Thiruvananthapuram,09-03-2007
CUST112528,Rajesh Chauhan,Male,43,Self Employed,379000.00,Maharashtra,Mumbai,16-09-2024
CUST112529,Rahul Saxena,Male,48,Salaried - Private,708000.00,Karnataka,Hubli,13-07-2021
CUST112530,Sameer Trivedi,Male,40,Self Employed,877000.00,Haryana,Ambala,17-08-2007
CUST112531,Divya Joshi,Female,0,Self Employed,446000.00,West Bengal,Durgapur,08-09-2006
CUST112532,Kirti Ghosh,Female,33,Salaried - Private,390000.00,Bihar,Muzaffarpur,18-11-2024
CUST112533,Sameer Reddy,Male,43,Salaried - Private,285000.00,Uttar Pradesh,Lucknow,11-08-2014
CUST112534,Ravi Yadav,Male,45,Self Employed,373000.00,Maharashtra,Pune,15-07-2011
CUST112535,Deepak Mishra,Male,62,,679000.00,West Bengal,Durgapur,08-02-2010
CUST112536,Neha Rastogi,Female,22,Business Owner,1674000.00,Haryana,Gurugram,21-12-2022
CUST112537,Vikram Mishra,Male,53,Professional (Doctor/Lawyer/CA),4802000.00,Odisha,Puri,03-06-2015
CUST112538,Ramesh Yadav,Male,32,Salaried - Private,1365000.00,Maharashtra,Pune,11-12-2013
CUST112539,Anil Sharma,Male,69,Retired,269000.00,Rajasthan,Udaipur,26-01-2007
CUST112540,Suresh Desai,Male,55,Salaried - Government,360000.00,Gujarat,Surat,14-05-2007
CUST112541,Pankaj Banerjee,Male,45,Salaried - Private,427000.00,Delhi,Saket,24-06-2005
CUST112542,Simran Rastogi,Female,28,Self Employed,277000.00,Delhi,Rohini,06-02-2005
CUST112543,Meena Kapoor,Female,46,Self Employed,419000.00,Maharashtra,Pune,19-01-2017
CUST112544,Nitin Gupta,Male,53,Salaried - Private,1270000.00,Kerala,Thiruvananthapuram,05-10-2012
CUST112545,Manisha Choudhury,Female,48,Salaried - Private,305000.00,Bihar,Patna,06-10-2011
CUST112546,Vijay Trivedi,Male,26,Self Employed,1347000.00,Madhya Pradesh,Bhopal,23-06-2025
CUST112547,Nidhi Thakur,Female,20,Student,60000.00,Maharashtra,Mumbai,12-05-2021
CUST112548,Rahul Choudhury,Male,29,Salaried - Private,453000.00,Haryana,Gurugram,07-02-2009
CUST112549,Kiran Iyer,Male,44,Student,60000.00,Gujarat,Rajkot,03-08-2006
CUST112550,Sunil Thakur,Male,35,Self Employed,631000.00,West Bengal,Howrah,02-01-2009
CUST112551,Vandana Desai,Female,21,Salaried - Private,491000.00,Rajasthan,Jodhpur,22-02-2020
CUST112552,Deepa Sharma,Female,28,,190000.00,Gujarat,Surat,17-03-2018
CUST112553,Anita Chopra,Female,44,Salaried - Government,656000.00,Odisha,Rourkela,02-02-2019
CUST112554,Shalini Jain,Female,39,Retired,166000.00,Tamil Nadu,Madurai,06-06-2011
CUST112555,Snehal Chopra,Female,31,Self Employed,225000.00,Haryana,Panipat,25-06-2013
